0	0.0000000000
1	0.0000000000
2	0.0000000000
3	0.0000000000
4	0.0000000000
5	0.0000000000
6	0.0000000000
7	0.0000000000
8	0.0000000000
9	0.0000000000
10	0.0000000000
11	0.0000000000
12	0.0000000000
13	0.0000000000
14	0.0000000000
15	0.0000000000
16	0.0000000000
17	0.0000000000
18	0.0000000000
19	0.0000000000
20	0.0000000000
21	0.0000000000
22	0.0000000000
23	0.0000000000
24	0.0000000000
25	0.0000000000
26	0.0000000000
27	0.0000000000
28	0.0000000000
29	0.0000000000
30	0.0000000000
31	0.0000000000
32	0.0000000000
33	0.0000000000
34	0.0000000000
35	0.0000000000
36	0.0000000000
37	0.0000000000
38	0.0000000000
39	0.0000000000
40	0.0000000000
41	0.0000000000
42	0.0000000000
43	0.0000000000
44	0.0000000000
45	0.0000000000
46	0.0000000000
47	0.0000000000
48	0.0000000000
49	0.0000000000
50	0.0000000000
51	0.0000000000
52	0.0000000000
53	0.0000000000
54	0.0000000000
55	0.0000000000
56	0.0000000000
57	0.0000000000
58	0.0000000000
59	0.0000000000
60	0.0000000000
61	0.0000000000
62	0.0000000000
63	0.0000000000
64	0.0000000000
65	0.0000000000
66	0.0000000000
67	0.0000000000
68	0.0000000000
69	0.0000000001
70	0.0000000001
71	0.0000000002
72	0.0000000003
73	0.0000000005
74	0.0000000008
75	0.0000000013
76	0.0000000020
77	0.0000000030
78	0.0000000046
79	0.0000000068
80	0.0000000099
81	0.0000000142
82	0.0000000202
83	0.0000000284
84	0.0000000395
85	0.0000000544
86	0.0000000742
87	0.0000001001
88	0.0000001338
89	0.0000001775
90	0.0000002333
91	0.0000003044
92	0.0000003941
93	0.0000005065
94	0.0000006466
95	0.0000008198
96	0.0000010329
97	0.0000012934
98	0.0000016101
99	0.0000019931
100	0.0000024538
101	0.0000030053
102	0.0000036622
103	0.0000044412
104	0.0000053609
105	0.0000064420
106	0.0000077077
107	0.0000091836
108	0.0000108980
109	0.0000128822
110	0.0000151704
111	0.0000178004
112	0.0000208130
113	0.0000242529
114	0.0000281685
115	0.0000326124
116	0.0000376412
117	0.0000433160
118	0.0000497025
119	0.0000568710
120	0.0000648969
121	0.0000738606
122	0.0000838479
123	0.0000949498
124	0.0001072632
125	0.0001208904
126	0.0001359400
127	0.0001525262
128	0.0001707696
129	0.0001907970
130	0.0002127416
131	0.0002367431
132	0.0002629477
133	0.0002915084
134	0.0003225847
135	0.0003563433
136	0.0003929573
137	0.0004326071
138	0.0004754798
139	0.0005217696
140	0.0005716775
141	0.0006254119
142	0.0006831877
143	0.0007452272
144	0.0008117594
145	0.0008830203
146	0.0009592530
147	0.0010407072
148	0.0011276394
149	0.0012203129
150	0.0013189978
151	0.0014239706
152	0.0015355143
153	0.0016539183
154	0.0017794784
155	0.0019124964
156	0.0020532803
157	0.0022021439
158	0.0023594071
159	0.0025253951
160	0.0027004390
161	0.0028848749
162	0.0030790446
163	0.0032832945
164	0.0034979764
165	0.0037234466
166	0.0039600660
167	0.0042082001
168	0.0044682184
169	0.0047404949
170	0.0050254071
171	0.0053233365
172	0.0056346680
173	0.0059597902
174	0.0062990944
175	0.0066529752
176	0.0070218302
177	0.0074060593
178	0.0078060651
179	0.0082222524
180	0.0086550280
181	0.0091048008
182	0.0095719813
183	0.0100569815
184	0.0105602150
185	0.0110820962
186	0.0116230410
187	0.0121834657
188	0.0127637874
189	0.0133644238
190	0.0139857926
191	0.0146283121
192	0.0152924000
193	0.0159784744
194	0.0166869526
195	0.0174182515
196	0.0181727875
197	0.0189509759
198	0.0197532312
199	0.0205799666
200	0.0214315943
201	0.0223085248
202	0.0232111672
203	0.0241399288
204	0.0250952151
205	0.0260774297
206	0.0270869739
207	0.0281242471
208	0.0291896460
209	0.0302835652
210	0.0314063964
211	0.0325585289
212	0.0337403488
213	0.0349522398
214	0.0361945823
215	0.0374677535
216	0.0387721276
217	0.0401080755
218	0.0414759647
219	0.0428761590
220	0.0443090190
221	0.0457749015
222	0.0472741594
223	0.0488071422
224	0.0503741953
225	0.0519756603
226	0.0536118745
227	0.0552831716
228	0.0569898808
229	0.0587323275
230	0.0605108326
231	0.0623257128
232	0.0641772805
233	0.0660658437
234	0.0679917061
235	0.0699551668
236	0.0719565206
237	0.0739960576
238	0.0760740634
239	0.0781908191
240	0.0803466012
241	0.0825416814
242	0.0847763268
243	0.0870508000
244	0.0893653588
245	0.0917202561
246	0.0941157403
247	0.0965520550
248	0.0990294390
249	0.1015481265
250	0.1041083467
251	0.1067103242
252	0.1093542788
253	0.1120404255
254	0.1147689745
255	0.1175401313
256	0.1203540965
257	0.1232110662
258	0.1261112315
259	0.1290547788
260	0.1320418898
261	0.1350727416
262	0.1381475064
263	0.1412663517
264	0.1444294405
265	0.1476369310
266	0.1508889767
267	0.1541857266
268	0.1575273251
269	0.1609139119
270	0.1643456222
271	0.1678225867
272	0.1713449314
273	0.1749127780
274	0.1785262436
275	0.1821854411
276	0.1858904786
277	0.1896414602
278	0.1934384854
279	0.1972816494
280	0.2011710432
281	0.2051067535
282	0.2090888627
283	0.2131174491
284	0.2171925867
285	0.2213143456
286	0.2254827914
287	0.2296979861
288	0.2339599873
289	0.2382688488
290	0.2426246204
291	0.2470273480
292	0.2514770735
293	0.2559738350
294	0.2605176669
295	0.2651085997
296	0.2697466602
297	0.2744318714
298	0.2791642528
299	0.2839438202
300	0.2887705859
301	0.2936445583
302	0.2985657428
303	0.3035341410
304	0.3085497512
305	0.3136125681
306	0.3187225834
307	0.3238797852
308	0.3290841584
309	0.3343356847
310	0.3396343426
311	0.3449801074
312	0.3503729513
313	0.3558128435
314	0.3612997500
315	0.3668336339
316	0.3724144554
317	0.3780421717
318	0.3837167371
319	0.3894381030
320	0.3952062182
321	0.4010210286
322	0.4068824774
323	0.4127905050
324	0.4187450493
325	0.4247460456
326	0.4307934265
327	0.4368871221
328	0.4430270600
329	0.4492131655
330	0.4554453613
331	0.4617235676
332	0.4680477026
333	0.4744176819
334	0.4808334189
335	0.4872948249
336	0.4938018087
337	0.5003542772
338	0.5069521351
339	0.5135952849
340	0.5202836271
341	0.5270170603
342	0.5337954809
343	0.5406187835
344	0.5474868607
345	0.5543996032
346	0.5613568999
347	0.5683586378
348	0.5754047022
349	0.5824949766
350	0.5896293427
351	0.5968076807
352	0.6040298690
353	0.6112957844
354	0.6186053020
355	0.6259582956
356	0.6333546371
357	0.6407941974
358	0.6482768453
359	0.6558024487
360	0.6633708738
361	0.6709819855
362	0.6786356474
363	0.6863317216
364	0.6940700690
365	0.7018505494
366	0.7096730210
367	0.7175373411
368	0.7254433657
369	0.7333909497
370	0.7413799467
371	0.7494102093
372	0.7574815892
373	0.7655939368
374	0.7737471015
375	0.7819409317
376	0.7901752751
377	0.7984499780
378	0.8067648862
379	0.8151198442
380	0.8235146960
381	0.8319492844
382	0.8404234517
383	0.8489370391
384	0.8574898872
385	0.8660818358
386	0.8747127240
387	0.8833823900
388	0.8920906714
389	0.9008374054
390	0.9096224281
391	0.9184455752
392	0.9273066819
393	0.9362055825
394	0.9451421110
395	0.9541161007
396	0.9631273845
397	0.9721757946
