1.000000		4.0000000000		  0.858407
10.000000		3.6000000000		  0.458407
100.000000		3.2000000000		  0.058407
1000.000000		3.1120000000		  0.029593
10000.000000		3.1140000000		  0.027593
100000.000000		3.1374000000		  0.004193
1000000.000000		3.1390880000		  0.002505
10000000.000000		3.1409324000		  0.000660
100000000.000000		3.1413526800		  0.000240
1000000000.000000		3.1415206120		  0.000072
