-0.5009407303	-0.8654815912
0.0525301418	-1.6983501245
0.7845159739	-1.0170302718
-0.1859082169	-0.7756242033
-0.7316095532	-1.6136039474
-1.0175418039	-2.5718537833
-0.9834642271	-1.5724345926
-1.4455895895	-0.6856199843
-1.4768882280	0.3138900933
-2.3311884848	-0.2058897362
-1.9177565596	-1.1164247675
-1.6446197880	-0.1544495578
-0.6495868915	-0.0549029113
-1.6455714921	-0.1444276307
-1.2286506511	0.7645151685
-1.8265580934	1.5660803190
-1.2670331624	0.7372667986
-1.5313967772	1.7016898796
-0.8906720541	0.9339191917
-0.2897715924	0.1345953305
0.7078862118	0.0661928028
1.3422586512	0.8392203625
1.7048015586	-0.0927467186
0.7100101253	-0.1946780893
-0.2867716658	-0.2748408039
0.5320151226	-0.8489385266
1.3136971372	-1.4726157091
2.2686650611	-1.1759066525
3.0427559094	-1.8089811810
3.7792978121	-2.4853730981
2.7841793882	-2.5840611032
3.0777280351	-3.5400052396
3.8537575446	-4.1707018388
4.2980211205	-5.0665979685
4.5698664119	-6.0289389359
5.2097073751	-6.7974462826
4.4200185858	-6.1839386493
5.2963585198	-5.7022454689
5.6954228729	-4.7853225485
6.0983517726	-5.7005538317
5.7285822005	-4.7714303396
4.7304349201	-4.7105862227
5.7213370011	-4.8451710134
6.4407907544	-5.5397113627
6.4894289949	-4.5408949023
7.4894278183	-4.5393608753
6.5515259302	-4.8862615071
6.5192690088	-5.8857411172
7.4312845954	-5.4755855740
6.5041059288	-5.8502050078
6.9452746234	-6.7476292012
7.8481895067	-7.1774485975
8.7429539908	-6.7309102250
8.2408519985	-5.8661018131
8.0368776807	-6.8450780527
8.5957667357	-7.6743204926
9.0367633380	-8.5718292651
8.9152529750	-9.5644194281
9.1382412479	-8.5895983009
8.2235322564	-8.1854851224
7.4677798282	-7.5306276821
7.0024265946	-6.6455026243
6.7713149222	-7.6184298543
6.0537950647	-8.3149679036
6.7883884161	-7.6364602705
7.2541659107	-6.7515583972
7.3902231212	-5.7608574153
6.6948210350	-5.0422365566
5.9495862898	-5.7090387571
4.9749257600	-5.9327279421
4.7505357783	-4.9582285136
4.0237313882	-5.6450730219
5.0123660732	-5.4947352039
4.2325411884	-6.1207329268
5.1339671481	-6.5536662234
5.8878958754	-7.2106224427
5.3281325758	-6.3819698928
5.6121348972	-5.4231463004
5.5509558369	-6.4212731073
5.9874723665	-7.3209693446
6.8090018667	-7.8911353558
7.8075608530	-7.9448005296
7.5380229927	-6.9818107364
6.5381421278	-6.9663751966
5.8566468437	-7.6981977009
5.7450396518	-6.7044452998
6.6447149622	-7.1410049588
6.2697844175	-8.0680578627
5.8889951538	-7.1433960128
6.3936652895	-8.0067082704
6.2978876675	-7.0113055142
7.2675900711	-7.2555947861
6.2873142854	-7.0579603155
7.2819778990	-7.1611315122
6.6244074820	-6.4077384231
7.0597159797	-7.3080197745
8.0549004127	-7.2099996525
8.6897174392	-6.4373371500
9.5889737771	-6.8747591875
9.4729849095	-7.8680097010
8.7972641365	-7.1308520265
9.2056263468	-6.2180320524
8.2311807307	-5.9934084977
8.2677495460	-4.9940773605
8.9345874711	-4.2488745816
9.9235938454	-4.3967474715
10.2712587071	-5.3343663408
11.1853855771	-4.9289380911
12.1050978897	-4.5363450933
12.6841698567	-3.7210686634
13.5156294814	-4.2766538436
13.1251096849	-3.3560593137
12.2780668284	-2.8245347148
11.7423663236	-3.6689427732
11.4722745382	-2.7061081938
11.4421258772	-3.7056536196
10.8705036008	-2.8851367257
11.5434632821	-2.1454575606
12.2626506215	-1.4506413469
12.2196631609	-0.4515657350
11.4469702272	-1.0863457207
10.5673716179	-1.5620623239
10.8790135354	-0.6118627052
10.0086981037	-0.1193679852
11.0016847614	-0.0011415181
10.0413367940	0.2776626809
10.8804917887	-0.2662296750
10.4081942511	0.6152095095
11.3896091265	0.8071075092
10.7085349437	0.0748930888
9.8063218238	0.5061835784
8.9260854650	0.0316480659
9.9165963412	-0.1057862976
9.6720746465	0.8638575240
10.1815377046	1.7243500530
9.3631363988	1.1497029416
9.9073103181	1.9886753759
9.6583288475	2.9571836243
9.8520613602	1.9761292356
10.3776037513	2.8268966510
9.4895737826	3.2866822256
10.4775654610	3.4411893239
10.5323315955	2.4426901149
9.9060722231	3.2223048906
9.0051033552	3.6561886298
8.6990239596	4.6081946190
9.4065204550	3.9014777670
9.5081179992	2.9066521848
9.8749460419	3.8369409502
9.7256983663	4.8257407941
8.7285582165	4.7501661845
9.2539374604	5.6010343588
9.9658917693	6.3032601501
10.9623022117	6.2186065603
11.2598809575	7.1733038370
10.2599141646	7.1651544056
10.5611520430	8.1187034293
9.5612008034	8.1088282871
9.1608181899	9.0251763448
8.1667332546	9.1337817839
7.3815357937	9.7530272500
7.6649864950	10.7120140591
7.3603678623	11.6644884622
6.3901291188	11.9066387885
7.3317987852	12.2431774033
7.1521005459	13.2268991845
6.4823384288	13.9694749089
7.4821508924	13.9501090211
6.6808437809	14.5483622392
7.4844963963	13.9532635300
8.4301627959	14.2784020553
8.8614965356	13.3762096118
8.7221156165	12.3859707723
9.2510796269	13.2346150297
8.2728629760	13.0270284599
7.2730834050	13.0480239199
6.3878914315	12.5827979855
6.0858308570	13.5360867189
6.8094004707	14.2263381326
5.8815051635	13.8534972835
5.0369173883	14.3889144013
5.3818839408	15.3275293797
